SortNo,ShipId,ShipName,FileName,FileVersion,TypeName,TypeId,boko_n_left,boko_n_top,boko_d_left,boko_d_top,map_n_left,map_n_top,map_d_left,map_d_top,battle_n_left,battle_n_top,battle_d_left,battle_d_top,ensyuf_n_left,ensyuf_n_top,ensyuf_d_left,ensyuf_d_top,ensyue_n_left,ensyue_n_top,kaizo_n_left,kaizo_n_top,kaizo_d_left,kaizo_d_top,kaisyu_n_left,kaisyu_n_top,kaisyu_d_left,kaisyu_d_top,weda_left,weda_top,wedb_left,wedb_top,
1322,222,##,zhixojcwijfj,7,##,3,29,65,72,23,-22,59,23,53,-30,33,8,9,10,68,25,-4,10,0,-26,10,12,-34,20,24,28,7,236,68,111,119,川内改
1323,223,##,ncijtxixkghu,8,##,3,57,63,14,80,-28,54,-54,67,-7,30,-18,50,51,45,-20,17,51,0,2,8,-7,-17,10,19,28,-16,208,74,103,119,神通改
1324,224,##,vxkcklmfevkk,11,##,3,41,68,24,71,20,61,-29,49,6,42,18,31,64,64,13,16,72,0,28,17,25,-33,9,28,28,7,186,73,92,109,那珂改
1325,225,##,ffyychaekjsj,12,##,2,17,71,13,62,-22,70,-83,52,-45,54,-45,54,17,71,-23,21,17,0,-38,16,-41,-13,20,-16,28,-9,221,65,145,147,陽炎改
1326,226,##,algyyokhbnwz,12,##,2,-17,106,-3,107,-38,106,-99,97,-29,86,-29,86,-8,85,-27,46,-8,0,-72,51,-16,2,4,-9,28,-11,242,38,163,119,不知火改
1327,227,##,qsnkljxqtrgb,13,##,2,87,90,83,94,26,87,-13,84,47,74,47,74,75,71,19,17,75,0,32,35,24,-16,17,-4,28,-4,143,51,155,130,黒潮改
1328,228,##,avfbkpphumso,11,##,2,43,25,130,60,-20,24,34,50,-8,29,65,63,49,18,50,5,49,0,-12,-30,62,-24,8,10,28,23,176,84,163,156,雪風改
1329,229,##,cjhtlviffiwb,10,##,2,110,-19,19,42,49,-2,-75,53,27,-33,0,25,106,-14,-18,4,106,0,67,-87,-30,-11,32,-21,28,7,129,159,119,117,島風改
1330,230,##,sbdfpooechyn,15,##,2,120,76,52,104,56,36,-24,88,72,48,0,96,64,48,-12,80,64,0,32,8,-32,32,12,-8,16,-4,152,64,112,140,朧改
1331,231,##,wnocckxgfmnh,17,##,2,86,-11,93,-6,10,-11,-3,-16,35,-18,19,-16,48,-7,67,-50,48,0,31,-66,26,-87,29,-23,28,-19,144,130,153,168,曙改
1332,232,##,xfxhmadcxfdq,16,##,2,108,52,118,64,36,51,22,54,36,62,40,55,112,49,64,32,85,0,53,-3,49,-22,26,5,28,7,134,84,123,134,漣改
1333,233,##,dpqjexkcixhw,16,##,2,137,11,47,30,41,11,-49,20,62,16,-15,19,103,8,23,-23,103,0,82,-44,11,-53,21,9,28,7,106,116,134,145,潮改
1334,234,##,slzosqvxjxus,2,##,2,17,67,58,61,-47,60,-3,51,-43,76,17,67,-23,64,-1,5,-23,0,-65,11,-16,-28,2,6,28,7,246,69,142,144,暁改
1335,235,##,wpaqzeclspdr,2,##,2,73,66,49,85,38,62,-47,75,44,68,5,70,59,57,5,25,59,0,9,11,-13,-10,5,3,28,7,172,70,146,145,響改
1336,236,##,eathbqlrqvda,4,##,2,63,90,48,60,-8,87,-48,50,5,91,-15,55,27,78,17,0,27,0,-2,40,-8,-39,17,15,28,7,188,44,131,145,雷改
1337,237,##,bqvrrfdcuvdr,4,##,2,70,82,24,97,11,78,-72,87,28,83,-22,83,59,77,-6,29,59,0,15,27,-40,-17,6,4,28,7,152,47,171,153,電改
1338,238,##,tedevipdbvdr,14,##,2,28,26,11,35,-23,40,-85,25,-33,27,-35,28,9,27,-32,-16,9,0,-27,-29,-44,-50,29,-42,28,-30,218,123,131,133,初春改
1339,239,##,nkrmsykdohgo,14,##,2,83,-49,74,-31,18,-48,-22,-41,32,-36,32,-36,49,-56,20,-102,49,0,-10,-103,-8,-119,37,-45,46,-28,128,189,132,127,子日改
1340,240,##,tkcwrodgemlj,11,##,2,92,-3,108,47,39,2,12,37,50,13,60,53,86,-4,72,-4,86,0,45,-57,55,-40,11,-17,37,-10,153,136,124,151,若葉改
1341,241,##,woutqrqtdzqi,10,##,2,-68,51,113,55,-39,41,17,45,-101,65,57,72,-77,40,19,6,-77,0,-47,-5,8,-24,1,-24,50,-33,304,85,148,151,初霜改
1342,242,##,xcbmsjqrostq,21,##,2,56,112,56,32,32,88,48,0,48,104,64,16,80,104,48,-32,32,0,56,56,56,-32,16,16,32,0,164,18,129,138,白露改
1343,243,##,wmskekfmgdio,22,##,2,128,29,145,40,61,32,49,30,69,2,69,2,109,24,89,-16,109,0,73,-26,97,-45,22,-4,28,7,120,107,130,146,時雨改
1344,244,##,wvnchfzhekfo,24,##,2,96,88,16,48,48,72,16,32,120,64,16,16,112,80,-16,-40,96,0,96,32,-16,-16,16,0,32,-32,91,40,123,133,村雨改
1345,245,##,wpsyznjwvlmd,23,##,2,147,39,122,57,70,39,26,47,81,24,47,24,125,37,74,-10,125,0,92,-16,67,-24,4,26,28,7,106,98,110,135,夕立改
1346,246,##,ofneitwqroxe,12,##,2,32,101,40,119,-11,101,-56,109,-40,88,-34,88,17,88,-17,49,17,0,-23,46,-19,5,14,10,28,7,236,29,122,147,五月雨改
1347,247,##,jukighzxmudn,9,##,2,56,87,55,105,3,88,-41,95,-10,76,-14,77,46,80,-8,38,46,0,1,32,1,0,10,6,28,7,196,41,118,141,涼風改
1348,248,##,xbbfxeemifpv,9,##,2,-48,64,-50,64,-34,55,-47,66,-65,58,-65,58,-38,54,-40,22,-38,0,-30,-8,-21,1,-34,-38,-27,-24,320,71,143,174,朝潮改
1349,249,##,ngcxxfxovpmn,10,##,2,118,85,118,85,59,86,35,82,47,63,47,63,87,77,58,19,87,0,63,30,56,6,22,27,28,20,139,67,135,138,大潮改
1350,250,##,eypcwtnjgoyb,10,##,2,58,105,60,129,19,107,-33,125,-34,116,-34,116,-1,108,3,72,-1,0,3,50,-19,31,4,1,28,7,186,22,155,167,満潮改
1351,251,##,pmjnkqodgjpo,8,##,2,99,119,86,130,25,120,-10,120,10,116,10,116,52,115,45,59,52,0,44,64,42,19,12,26,28,8,154,14,109,137,荒潮改
1352,252,##,oxttbkywusfp,7,##,2,46,47,43,55,-50,47,-53,45,-37,18,-37,18,23,26,3,-29,23,0,-9,-8,-15,-21,11,32,28,7,198,100,145,141,霰改
1353,253,##,ohpnwjgzfesg,8,##,2,48,39,44,33,71,26,29,21,62,41,62,41,55,26,51,-15,55,0,32,-9,52,-24,43,-12,47,-7,67,102,154,165,霞改
1354,254,##,pvomxydmldoi,18,##,2,125,24,83,25,29,24,-13,15,73,27,29,21,129,18,-3,-32,129,0,70,-31,29,-32,28,7,28,7,112,108,145,153,睦月改
1355,255,##,lwlmcwxyvcyz,19,##,2,130,68,114,59,34,68,18,49,79,63,66,51,126,66,32,11,126,0,75,13,60,2,19,8,28,7,106,63,139,114,如月改
1356,256,##,ttcofyyswaum,11,##,2,-71,96,107,-89,-91,95,11,-99,-120,98,25,-102,-80,90,22,-151,-80,0,-126,41,42,-177,23,-9,28,7,311,31,142,155,皐月改
1357,257,##,ysgtnamukxoi,11,##,2,100,-10,97,104,58,-14,1,94,42,-2,32,109,90,-14,28,40,90,0,45,-65,42,9,26,6,28,7,139,149,140,143,文月改
1358,258,##,wrxtfahvtyqi,9,##,2,86,45,59,-47,15,43,-37,-57,41,46,29,-52,79,39,10,-108,79,0,56,-12,15,-133,-10,-1,28,-21,134,91,134,153,長月改
1359,259,##,zrrxemjrtmql,9,##,2,21,89,64,82,-49,79,-32,72,-28,97,4,89,32,80,20,36,32,0,-86,29,23,-10,40,0,28,7,171,41,141,157,菊月改
1360,260,##,sxrrihbkdkjl,10,##,2,86,90,59,-3,-10,90,-37,-13,42,98,-13,6,79,84,-27,-39,79,0,31,35,6,-65,37,11,28,7,151,41,142,149,三日月改
1361,261,##,aufduiatycow,14,##,2,-3,112,63,93,-56,107,-33,83,-55,120,35,98,-12,114,34,32,-12,0,-58,57,58,-14,5,7,28,7,250,18,134,157,望月改
1362,262,##,iolnrzaovbhn,15,##,5,7,86,2,94,-13,84,-46,84,-16,71,-16,71,-4,87,3,51,-4,0,-5,33,-12,-5,14,16,28,7,197,40,131,143,古鷹改
1363,263,##,qsmurjkprhku,14,##,5,1,71,0,72,-23,63,-65,61,-28,49,-28,49,-5,55,-3,14,-5,0,-17,14,-12,-8,26,1,28,7,191,70,140,136,加古改
1364,264,##,udkkmzgsimgq,3,##,5,-19,69,-10,77,-30,60,-106,67,-26,41,-26,41,-4,68,-12,25,-4,0,-54,16,-35,-27,8,11,28,7,219,53,153,162,青葉改
1365,265,##,fcydxtnwtaon,14,##,5,99,120,21,67,32,108,-75,57,30,83,-7,34,85,106,-13,14,85,0,44,65,-10,-27,11,26,28,7,164,24,94,93,妙高改
1366,266,##,nvftqenyroyu,13,##,5,151,76,63,9,73,76,-33,-1,84,41,0,-19,135,64,-19,-39,135,0,96,21,15,-66,15,32,28,7,98,48,110,108,那智改
1367,267,##,bekjyovmrmfd,13,##,5,73,71,75,75,15,62,-21,65,4,37,29,24,49,64,22,9,49,0,18,16,32,-22,8,19,28,7,200,63,93,103,足柄改
1368,268,##,uilfcyypnbwm,13,##,5,81,93,75,74,54,102,-21,64,34,55,30,26,71,82,28,15,71,0,55,40,27,-10,-3,6,21,23,149,40,106,114,羽黒改
1369,269,##,ghgphbvmzjrx,8,##,5,79,104,78,115,28,103,20,96,12,89,12,89,64,96,29,55,64,0,24,49,24,12,13,28,28,18,178,36,100,117,高雄改
1370,270,##,gbkqnzirjyid,7,##,5,87,99,61,110,29,103,-9,92,14,83,14,83,66,98,40,51,66,0,27,47,39,13,8,20,28,16,178,36,104,118,愛宕改
1371,271,##,ajhdojqfykfu,16,##,5,96,48,105,52,30,39,9,42,30,30,30,30,42,39,-5,-2,42,0,34,-14,13,-11,29,4,28,7,104,92,145,147,摩耶改
1372,272,##,nsgytjsjbfdp,17,##,5,-16,41,-23,27,-21,32,-60,18,-31,6,-31,6,-11,27,1,-20,-11,0,-31,-8,4,-45,-19,-9,15,7,266,111,126,128,鳥海改
1373,273,##,fkatobgcyygb,10,##,5,92,41,99,79,54,50,3,69,54,23,63,49,83,33,70,16,83,0,78,-12,71,-21,11,21,28,7,137,95,94,106,利根改
1374,274,##,paqnehcojygu,10,##,5,94,77,116,92,52,70,23,68,36,49,66,48,100,70,68,16,100,0,66,13,53,-23,4,32,28,7,155,62,86,94,筑摩改
1375,275,##,szgthkexanxl,15,##,9,9,78,47,85,-30,77,-24,73,-36,57,0,61,-5,69,-6,31,-5,0,-39,23,-7,1,12,0,28,17,240,60,90,96,長門改
1376,276,##,hujriolkmhzy,9,##,9,26,79,25,81,-39,78,-65,67,-32,46,-37,104,3,59,-22,12,3,0,-30,31,-31,-4,12,16,34,-5,235,62,108,108,陸奥改
1377,277,##,gtmwrbaniaud,13,##,11,42,76,39,80,8,68,-35,64,-7,44,-7,44,48,58,45,23,48,0,9,25,36,-16,12,22,28,25,198,65,95,100,赤城改
1378,278,##,uuqdlbtrkmvk,11,##,11,-88,-1,-79,6,-93,5,-154,-1,-132,-28,-132,-28,-69,-16,-87,-44,-69,0,-119,-56,-120,-79,12,21,28,7,325,131,93,107,加賀改
1379,279,##,mxohelwcpocv,16,##,11,56,64,65,70,3,59,-11,61,-10,43,-10,43,77,67,56,30,77,0,1,9,21,-28,12,-9,28,-17,231,75,94,105,蒼龍改
1380,280,##,kftqxfempust,15,##,11,-29,-36,-51,-34,-60,-35,-122,-43,-113,-58,-113,-58,-51,-58,-77,-90,-51,0,-84,-91,-112,-122,13,-48,28,-27,292,182,94,98,飛龍改
1381,281,##,wvcpwlwuxwhq,13,##,7,-16,136,152,136,-40,128,112,112,-16,112,112,96,-32,104,128,80,-32,0,-48,72,120,64,0,16,28,24,296,-16,104,80,龍驤改
1382,282,##,numjsnomjspr,15,##,7,-8,140,184,172,-64,128,160,156,-64,128,144,128,-48,128,176,128,-64,0,-80,96,128,56,4,16,24,16,272,-8,116,124,祥鳳改
1383,283,##,yiwwnppitqpf,8,##,7,0,120,0,120,0,92,16,112,-16,96,0,96,0,96,-32,56,-16,0,-12,36,0,24,32,16,40,24,212,48,112,104,飛鷹改
1384,284,##,pwokyefpmqwi,3,##,7,14,81,4,94,-82,81,-92,84,-57,61,-57,61,-7,76,-21,35,-29,0,-41,26,-50,37,14,-2,28,7,253,54,83,120,隼鷹改
1385,285,##,xjotoxrgwfrj,2,##,7,-13,-17,-20,-3,-72,-22,-91,-16,-103,-48,-103,-48,-15,-26,-26,-74,-15,0,-68,-72,-84,-114,2,-21,28,-19,294,167,90,100,鳳翔改
1386,286,##,mnkjkgammeds,15,##,10,-84,12,-26,33,-56,-19,10,6,0,34,-5,17,-9,-3,40,-24,-36,0,-90,-29,8,-48,11,-7,32,18,291,124,98,109,扶桑改
1387,287,##,bnbdxfioqxtt,15,##,10,-95,51,-45,92,-107,39,-67,59,-89,80,-86,80,-71,32,8,28,-79,0,-104,18,-83,4,11,-7,32,28,293,49,113,125,山城改
1388,288,##,vcftaofxkvgk,12,##,11,64,72,59,73,-29,53,-47,10,16,52,28,52,32,60,16,60,16,0,12,-2,-5,-37,11,23,15,25,195,66,106,123,翔鶴改
1389,289,##,ikwmknqjpvkg,14,##,3,47,59,71,66,-16,64,27,-22,20,45,20,45,40,45,16,0,14,0,-7,6,-41,-34,11,23,33,-8,130,73,143,148,鬼怒改
1390,290,##,uuxoixtoemiv,14,##,3,-31,86,-1,91,-29,80,-111,7,-73,67,-73,67,-21,76,-52,32,-20,0,-45,24,-69,-40,11,23,16,-2,255,55,130,142,阿武隈改
1391,291,##,ufcqfujavyyg,8,##,7,30,70,15,75,14,75,-15,69,-45,50,-55,50,84,34,-42,7,5,0,-4,15,-28,-13,6,-7,44,-11,238,65,110,116,千歳航改
1392,292,##,hgitzuyaysvw,8,##,7,-44,50,-66,55,-73,41,-85,45,-148,21,-149,21,-59,19,-59,-13,-62,0,-80,-11,-54,-30,6,-7,-10,-7,335,95,97,110,千代田航改
1393,293,##,hfhcjjdyqyzn,14,##,3,7,74,-12,49,27,62,-43,54,-65,58,-18,38,2,65,-48,-10,42,0,-28,19,-43,-43,29,10,29,7,217,83,106,131,夕張改
1394,294,##,ssvrjquubpim,13,##,2,-4,84,-4,84,30,84,0,84,32,56,32,56,20,80,20,40,20,0,16,16,16,16,18,7,28,7,140,43,136,139,舞風改
1395,295,##,qgkmjgfbanxl,2,##,5,43,47,104,55,8,35,28,56,66,42,65,42,17,36,37,28,53,0,43,13,60,-2,10,1,52,4,188,95,115,124,衣笠改
1396,300,##,ukwcjqlolezy,14,##,2,16,62,16,62,29,24,29,24,-10,27,29,21,65,50,10,0,40,0,16,-31,-4,-4,28,22,34,30,205,80,113,118,初風改
1397,301,##,ijhrnvnbqkmj,2,##,2,6,12,-4,62,-10,-8,-40,32,0,16,0,44,40,0,-20,-10,0,0,6,-44,6,-24,24,-8,26,0,174,138,144,143,秋雲改
1398,302,##,bbgkikxppksy,4,##,2,-24,82,-94,102,-20,52,-50,72,-20,64,-40,110,0,70,-60,40,-20,0,-49,4,-64,6,6,6,28,7,271,47,125,145,夕雲改
1399,303,##,gekgxdsvrliq,4,##,2,36,52,36,88,29,24,32,72,72,40,32,72,120,40,16,28,80,0,70,16,24,16,44,-12,32,-8,149,93,129,131,巻雲改
1400,304,##,lovstgcfspwr,3,##,2,36,112,40,112,34,68,48,92,36,96,60,104,96,96,56,52,56,0,44,56,44,16,20,-6,40,-8,169,33,117,137,長波改
1401,305,##,cmpqwemjahur,8,##,3,-64,76,-32,136,-72,48,-40,112,-120,60,-64,120,-32,72,-48,84,-80,0,-84,16,-64,32,8,8,20,12,290,60,118,126,阿賀野改
1402,306,##,hvnqlrdovfqe,8,##,3,64,64,24,140,80,48,16,112,72,80,32,112,120,60,32,88,64,0,56,24,16,64,48,0,48,16,87,80,122,129,能代改
1403,307,##,acajrnrqxplq,8,##,3,32,72,16,136,-24,48,0,112,16,72,32,104,16,60,16,80,-24,0,0,24,8,56,24,0,44,24,209,64,119,127,矢矧改
1404,308,##,ozjrctjajnpx,13,##,2,16,60,-16,52,32,48,-8,48,48,64,16,64,64,48,-8,-8,48,0,40,8,-24,0,16,0,40,-16,167,76,119,125,弥生改
1405,309,##,xwjlobdutrwv,14,##,2,0,52,0,80,48,48,0,32,56,48,16,32,48,26,0,0,32,0,16,16,0,-24,8,0,12,0,146,100,119,120,卯月改
1406,310,##,vbuxfozqoemo,3,##,2,48,144,64,128,48,112,64,112,48,112,80,112,64,112,64,48,32,0,48,64,72,32,16,0,24,8,168,24,112,112,Z1改
1407,311,##,vksfcnchqurh,1,##,2,48,144,64,128,48,112,64,112,48,112,80,112,64,112,64,48,32,0,48,64,72,32,16,0,24,8,168,24,112,112,Z3改
1408,312,##,ojkgkujsenly,19,##,2,16,120,64,152,32,96,64,112,0,80,64,80,48,96,64,40,8,0,16,48,56,56,24,8,40,8,176,56,112,112,浜風改
1409,313,##,jdyqtxzmsyng,13,##,2,128,136,128,136,64,112,64,112,96,112,96,112,96,112,96,112,48,0,96,64,80,48,24,8,24,8,144,-16,144,128,谷風改
1410,314,##,kbdewgsfrkra,8,##,3,-32,104,40,128,-64,96,-8,128,-32,96,32,96,-8,112,32,96,-64,0,-64,48,-24,40,16,16,32,32,256,32,112,112,酒匂改
1411,316,##,cpcycglgelxd,1,##,2,96,116,64,98,64,76,48,82,64,84,64,66,72,92,48,66,48,0,72,44,32,18,8,8,24,0,144,28,144,164,天津風改
1412,317,##,exedxncqauws,13,##,2,80,96,48,80,32,96,-16,64,32,96,32,64,80,96,64,48,48,0,32,64,-16,16,0,8,8,0,160,32,144,144,浦風改
1413,320,##,dyupugfxshtd,3,##,2,32,144,-8,140,0,128,-16,128,32,128,-8,128,32,112,16,112,0,0,-8,72,-16,56,8,12,24,24,208,0,112,112,磯風改
1414,321,##,gixbrtnuabge,14,##,3,-16,96,-32,152,-24,72,-48,128,24,64,-24,128,24,64,-16,128,-16,0,-16,40,-64,80,32,4,40,8,200,40,128,104,大淀改
1415,322,##,svglgiwjfyxn,13,##,2,144,144,104,152,176,128,128,144,176,128,128,144,176,120,128,128,136,0,144,72,96,48,8,8,40,4,0,0,128,120,時津風改
1416,323,##,cispmgxqaedk,6,##,2,128,144,104,64,80,128,64,40,96,128,80,32,112,112,112,16,96,0,96,80,64,-36,24,12,48,-20,80,0,128,112,春雨改
1417,324,##,uvfgjekdjlcw,1,##,2,-40,92,-56,104,-16,96,-32,104,0,96,-32,104,-16,72,-32,80,-40,0,-48,40,-64,48,4,8,16,8,212,64,120,104,早霜改
1418,325,##,xomrbwrvjwfv,3,##,2,-24,108,32,160,-32,96,8,144,-16,96,32,144,-24,92,24,128,-48,0,-56,72,-16,56,0,0,24,-8,256,48,120,112,清霜改
1419,327,##,vdieczinfgce,15,##,2,-16,120,32,128,0,112,-16,112,-32,104,-32,112,-32,96,32,96,-64,0,-56,64,-16,64,12,4,32,8,256,16,120,112,朝雲改
1420,328,##,pyfdxrfqwldn,9,##,2,120,56,80,128,88,48,64,96,112,48,64,104,96,32,80,80,88,0,80,-8,48,8,12,-8,40,-8,112,88,112,128,山雲改
1421,329,##,qegrehgswrpg,15,##,2,96,144,96,144,56,144,80,144,80,128,112,128,72,120,112,120,56,0,64,96,64,72,4,12,24,20,128,-8,120,112,野分改
1422,330,##,tubwmcjwtlqx,11,##,2,40,128,96,136,48,112,80,120,48,112,80,128,32,104,96,112,16,0,16,72,80,48,20,16,32,-8,184,24,112,112,秋月改
1423,343,##,kexcbmpnmmwv,13,##,21,120,120,96,120,64,112,80,96,80,112,80,112,96,96,80,80,64,0,64,64,48,32,12,-8,32,4,128,24,144,104,香取改
1424,344,##,jozbiyweyksl,11,##,2,0,120,120,120,-32,112,112,96,0,112,128,104,-32,104,112,80,-48,0,-48,64,64,32,8,-16,64,32,256,36,128,128,朝霜改
1425,345,##,ydsbnsiogwij,11,##,2,168,128,120,160,128,104,80,144,128,112,96,152,128,96,96,128,128,0,120,80,80,96,40,4,40,16,72,20,136,120,高波改
1426,346,##,urpnkwaneqfb,8,##,2,64,148,128,160,48,128,112,136,48,136,112,136,48,128,112,136,16,0,32,84,80,72,8,12,56,12,160,-8,136,112,照月改
1427,347,##,rgfuelwdntub,9,##,2,128,112,40,128,112,96,0,112,112,96,-8,104,112,96,0,96,96,0,112,48,0,48,24,-12,0,-4,88,32,112,112,Libeccio改
1428,348,##,ycgllqsxwdgy,9,##,16,0,88,0,104,-32,72,-32,88,-24,80,-24,96,-48,64,-48,80,-48,0,-48,24,-48,40,12,-8,24,-4,256,40,120,120,瑞穂改
1429,349,##,gykqxdkfpzih,8,##,2,32,112,64,152,-16,112,16,144,-32,112,24,144,-12,104,20,128,-40,0,-32,80,-16,72,-4,4,16,-4,244,16,120,112,風雲改
1430,350,##,djszrxlnhbuv,9,##,2,132,132,128,112,96,112,80,80,104,112,96,80,96,112,112,72,72,0,64,80,80,16,32,-4,40,-4,120,12,128,112,海風改
1431,351,##,litugbpkilsf,10,##,2,48,144,96,80,32,136,64,48,48,128,72,64,48,128,72,40,16,0,0,80,40,0,24,-8,40,-12,200,-4,128,120,江風改
1432,352,##,niuenzxpukjq,8,##,22,96,136,104,168,64,132,80,144,64,136,96,144,80,128,96,136,64,0,44,88,80,56,16,0,48,0,136,-8,136,128,速吸改
1433,353,##,uljlkucfqqcc,7,##,11,-8,148,96,80,-80,112,64,64,-56,136,80,72,-56,120,80,52,-96,0,-64,80,32,8,4,-24,48,-20,282,16,100,88,Graf Zeppelin改
1434,354,##,stvkbeqhwmmj,7,##,2,80,132,128,128,40,104,64,112,40,112,80,128,82,112,82,112,64,0,32,80,64,64,8,-8,20,0,170,16,112,104,嵐改
1435,355,##,vbqucvbohcex,7,##,2,128,128,152,152,88,104,96,128,96,112,112,144,112,100,112,124,80,0,80,56,80,72,24,0,32,4,112,24,96,104,萩風改
1436,356,##,grgeljjshnfk,9,##,21,76,140,88,172,36,125,32,144,24,128,32,152,40,114,32,120,20,0,16,85,8,96,16,0,8,-16,172,16,132,104,鹿島改
1437,357,##,wwuwxxrkzxex,2,##,2,58,144,80,152,20,112,12,124,32,124,40,128,4,124,20,112,12,0,4,76,-16,56,12,12,20,-4,204,0,92,120,初月改
1438,358,##,waviopoxryme,1,##,5,60,140,56,178,-8,124,-32,128,20,136,-4,136,-4,132,-16,128,0,0,-4,80,-16,88,22,-12,15,-4,196,-8,128,112,Zara改
1439,359,##,higuuqsbfkvb,1,##,2,204,112,72,112,152,80,16,96,172,104,36,112,152,96,16,96,148,0,136,52,16,48,16,-8,24,4,48,32,112,128,沖波改
1498,398,##,dyfnguymthbd,3,##,13,-16,-48,-16,-48,-20,-88,-20,-88,16,-48,16,-48,-3,-40,-60,-90,-3,0,-24,-104,-24,-124,10,-40,28,-32,248,175,142,162,伊168改
1499,399,##,hosmgvuzyjlw,2,##,14,-32,32,-32,32,-22,48,-49,50,-14,38,-14,38,-3,42,-40,1,-40,0,-49,-4,-11,-34,10,-32,28,-16,265,94,125,143,伊58改
1500,400,##,fggcskrfkpnr,7,##,14,64,104,64,104,32,64,32,64,48,80,48,80,56,72,56,20,-48,0,56,32,56,32,16,-8,24,8,161,79,139,131,伊8改
1501,401,##,jwrlielrnfpr,7,##,14,56,128,56,128,56,96,56,96,64,112,64,112,96,120,80,68,48,0,56,64,56,64,-4,-8,16,8,157,22,119,134,伊19改
1502,402,##,nrdgjqcgecmg,1,##,13,128,128,128,168,128,128,144,128,144,112,144,128,168,120,144,72,128,0,128,72,112,96,24,0,72,-8,48,0,148,139,まるゆ改
1503,403,##,tuvoqtqrddem,3,##,14,-32,128,-32,128,32,112,32,112,16,96,32,96,48,112,48,72,16,0,16,64,16,64,24,8,40,24,170,8,114,123,伊401改
1504,334,##,dfrmfmjvschh,5,##,13,100,100,-32,208,64,96,-80,144,80,96,-40,160,80,80,-48,144,48,0,64,56,-48,80,16,-8,24,0,144,40,144,136,U-511改
